,scene_id,date,gdd_cumsum,point_id,lai_all,lai_q05_all,lai_q95_all,ccc_all,ccc_q05_all,ccc_q95_all,error_all,SCL,B02,B03,B04,B05,B06,B07,B8A,B11,B12,lai_stemelongation-endofheading,lai_q05_stemelongation-endofheading,lai_q95_stemelongation-endofheading,ccc_stemelongation-endofheading,ccc_q05_stemelongation-endofheading,ccc_q95_stemelongation-endofheading,error_stemelongation-endofheading,lai_flowering-fruitdevelopment-plantdead,lai_q05_flowering-fruitdevelopment-plantdead,lai_q95_flowering-fruitdevelopment-plantdead,ccc_flowering-fruitdevelopment-plantdead,ccc_q05_flowering-fruitdevelopment-plantdead,ccc_q95_flowering-fruitdevelopment-plantdead,error_flowering-fruitdevelopment-plantdead,lai_germination-endoftillering,lai_q05_germination-endoftillering,lai_q95_germination-endoftillering,ccc_germination-endoftillering,ccc_q05_germination-endoftillering,ccc_q95_germination-endoftillering,error_germination-endoftillering,lai (Phenology),lai_q05 (Phenology),lai_q95 (Phenology),ccc (Phenology),ccc_q05 (Phenology),ccc_q95 (Phenology),Macro-Stage,parcel,location
10,S2A_MSIL2A_20220421T101601_N0400_R065_T32TNT_20220421T134744.SAFE,2022-04-21,1027.4000000000003,0,1.7572738528251648,0.706811897456646,4.2600211799144745,0.716784156858921,0.20546302199363708,1.9293336421251297,0.332603607326746,4.0,0.0387875004671514,0.0790125010535121,0.06312500080093741,0.12389999814331532,0.2880125008523464,0.32708750665187836,0.3422750011086464,0.20487500168383121,0.13493750244379044,1.6335238218307495,0.73880185931921,3.4635534584522247,0.6470852643251419,0.2136217448860407,1.5855855196714401,0.3040611892938614,,,,,,,,1.136775828897953,0.7798098996281624,1.7611389458179474,0.43955816701054573,0.24639999866485596,0.7582158446311951,0.018563797930255532,1.6335238218307495,0.73880185931921,3.4635534584522247,0.6470852643251419,0.2136217448860407,1.5855855196714401,stem elongation - end of heading,Broatefaeld,Arenenberg
11,S2A_MSIL2A_20220501T101601_N0400_R065_T32TMT_20220501T154819.SAFE,2022-05-01,1137.5000000000002,0,1.9971271604299545,1.0278308168053627,4.087146759033203,0.8530562520027161,0.32056107372045517,1.855025827884674,0.21741679683327675,4.0,0.03470000019297004,0.06345000071451068,0.03783750021830201,0.09670000057667494,0.26811250671744347,0.31001250445842743,0.31808749958872795,0.13746250048279762,0.07205000054091215,1.8798241317272186,1.007471650838852,3.5662174224853516,0.7843891382217407,0.3015798255801201,1.6022529602050781,0.1987057663500309,1.9641460627317429,1.0048041120171547,3.9978169798851013,0.8421350941061974,0.30958497151732445,1.860540196299553,0.2143575269728899,,,,,,,,1.8798241317272186,1.007471650838852,3.5662174224853516,0.7843891382217407,0.3015798255801201,1.6022529602050781,stem elongation - end of heading,Broatefaeld,Arenenberg
12,S2B_MSIL2A_20220509T102559_N0400_R108_T32TNT_20220509T152416.SAFE,2022-05-09,1249.1,0,2.345261335372925,1.1990976482629776,5.398546993732452,1.0311598032712936,0.39447832852602005,2.459276169538498,0.21374235302209854,4.0,0.04613750008866191,0.062262500170618296,0.03611249942332506,0.08640000224113464,0.26208750531077385,0.33297501131892204,0.341800007969141,0.12950000073760748,0.06468750024214387,2.2046475410461426,1.198577180504799,4.452112108469009,0.9496552646160126,0.3863312527537346,1.996201977133751,0.1977033894509077,2.340797930955887,1.2002597004175186,5.248942196369171,1.0369476526975632,0.3882932588458061,2.378495454788208,0.2108727991580963,,,,,,,,2.2046475410461426,1.198577180504799,4.452112108469009,0.9496552646160126,0.3863312527537346,1.996201977133751,stem elongation - end of heading,Broatefaeld,Arenenberg
13,S2A_MSIL2A_20220511T101601_N0400_R065_T32TMT_20220511T174519.SAFE,2022-05-11,1287.6,0,2.506719619035721,1.2877402752637863,5.628580272197723,1.156374268233776,0.4629446342587471,2.6897641122341156,0.18816445022821426,4.0,0.024537499761208892,0.05126249976456165,0.03153750021010637,0.08383750170469284,0.2740749940276146,0.333087507635355,0.34940000250935555,0.14051250368356705,0.07304999977350235,2.360504925251007,1.2969463765621185,4.774206042289734,1.0608126148581505,0.45819665119051933,2.213024288415909,0.17417507246136665,2.491971969604492,1.2943423986434937,5.5556716322898865,1.1427798420190811,0.4588145427405834,2.618534356355667,0.1861585918813944,,,,,,,,2.360504925251007,1.2969463765621185,4.774206042289734,1.0608126148581505,0.45819665119051933,2.213024288415909,stem elongation - end of heading,Broatefaeld,Arenenberg
14,S2A_MSIL2A_20220514T102601_N0400_R108_T32TMT_20220514T165714.SAFE,2022-05-14,1345.8,0,2.9775228202342987,1.5202717632055283,6.686613202095032,1.4291320592164993,0.5889495201408863,3.311690926551819,0.174332607537508,4.0,0.02086249995045364,0.04462500009685755,0.028387500438839197,0.07841250114142895,0.27063749730587006,0.3524875044822693,0.3651000000536442,0.13346250168979168,0.07060000021010637,2.7685777842998505,1.5040852725505829,5.5229493379592896,1.2920576483011246,0.5944289043545723,2.6426500976085663,0.16295913979411125,2.9470894932746887,1.515053391456604,6.656572878360748,1.410013124346733,0.5916198678314686,3.302182585000992,0.17294343002140522,,,,,,,,2.7685777842998505,1.5040852725505829,5.5229493379592896,1.2920576483011246,0.5944289043545723,2.6426500976085663,stem elongation - end of heading,Broatefaeld,Arenenberg
15,S2B_MSIL2A_20220519T102559_N0400_R108_T32TMT_20220519T165606.SAFE,2022-05-19,1447.6,0,2.9167095720767975,1.4928752332925797,6.631221532821655,1.3840481489896774,0.5676643066108227,3.253304123878479,0.17603660747408867,4.0,0.028212500037625432,0.047087499871850014,0.030162499519065022,0.07689999788999557,0.263412494212389,0.35474999621510506,0.3660624995827675,0.1268124980852008,0.06886249966919422,2.7136681377887726,1.4800532013177872,5.466278970241547,1.2515890151262283,0.5674670785665512,2.5927692353725433,0.16488788090646267,2.8824572265148163,1.4843959510326385,6.545448124408722,1.368685469031334,0.5650495514273643,3.2215353548526764,0.17468712851405144,,,,,,,,2.7136681377887726,1.4800532013177872,5.466278970241547,1.2515890151262283,0.5674670785665512,2.5927692353725433,stem elongation - end of heading,Broatefaeld,Arenenberg
16,S2B_MSIL2A_20220526T101559_N0400_R065_T32TNT_20220526T134056.SAFE,2022-05-26,1575.2999999999997,0,3.334843784570694,1.7022906988859177,7.054141163825989,1.5566131472587585,0.6222929507493973,3.498723715543747,0.18621964752674103,4.0,0.03847500029951334,0.05591249978169799,0.030900000128895044,0.08807499799877405,0.30482500046491623,0.39266249164938927,0.4122750088572502,0.13058749958872795,0.06407499965280294,3.0668371319770813,1.6970522999763489,5.777193129062653,1.3848551660776138,0.629653237760067,2.729815036058426,0.17459849826991558,3.3398481607437134,1.7211057096719742,7.035224080085754,1.5428643822669983,0.6396548599004745,3.456393390893936,0.1851714514195919,,,,,,,,3.3398481607437134,1.7211057096719742,7.035224080085754,1.5428643822669983,0.6396548599004745,3.456393390893936,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
17,S2A_MSIL2A_20220610T101611_N0400_R065_T32TMT_20220610T181610.SAFE,2022-06-10,1823.1999999999994,0,2.7415927052497864,1.4078555703163147,6.146559715270996,1.2224975675344467,0.4728326238691807,2.872271329164505,0.20974795147776604,4.0,0.036687500309199095,0.06716249976307154,0.0388374999165535,0.09821249917149544,0.3045624941587448,0.3737249933183193,0.39024999737739563,0.14660000056028366,0.07236250210553408,2.563354581594467,1.4018704891204834,5.15929639339447,1.1082833856344223,0.46548330783843994,2.2995109260082245,0.1947171427309513,2.6973549127578735,1.397853747010231,6.0243130922317505,1.209011510014534,0.4757651723921299,2.8047505915164948,0.20868287421762943,,,,,,,,2.6973549127578735,1.397853747010231,6.0243130922317505,1.209011510014534,0.4757651723921299,2.8047505915164948,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
18,S2A_MSIL2A_20220613T103031_N0400_R108_T32TMT_20220613T235021.SAFE,2022-06-13,1884.4999999999993,0,2.4800566136837006,1.1016476973891258,5.957159459590912,1.0601970106363297,0.34624528512358665,2.758472830057144,0.3188626542687416,4.0,0.07235000049695373,0.0934625007212162,0.06303749931976199,0.11973750032484531,0.302262507379055,0.3696500025689602,0.39441249892115593,0.16718750447034836,0.08757500071078539,2.259755402803421,1.068267785012722,4.8338503241539,0.9417326003313065,0.33449186384677887,2.1093207746744156,0.29881978034973145,2.4294402599334717,1.0916858837008476,5.810262858867645,1.0402679666876793,0.33355335518717766,2.6867667734622955,0.3181493282318115,,,,,,,,2.4294402599334717,1.0916858837008476,5.810262858867645,1.0402679666876793,0.33355335518717766,2.6867667734622955,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
19,S2B_MSIL2A_20220615T101559_N0400_R065_T32TMT_20220615T132635.SAFE,2022-06-15,1926.3999999999994,0,2.2480937838554382,0.7135246098041534,6.103480398654938,0.9235316589474678,0.21128295175731182,2.968922197818756,0.448387049138546,4.0,0.07227499922737479,0.10647500026971102,0.08457500115036964,0.15851249918341637,0.3291500061750412,0.3916250020265579,0.41503750160336494,0.23129999823868275,0.15465000085532665,2.034715384244919,0.742032378911972,4.941452085971832,0.8281906843185425,0.22007239423692226,2.2288200557231903,0.4226813279092312,2.2013504803180695,0.708790197968483,6.0378037095069885,0.9143137410283089,0.210410563275218,2.9257666766643524,0.44553010165691376,,,,,,,,2.2013504803180695,0.708790197968483,6.0378037095069885,0.9143137410283089,0.210410563275218,2.9257666766643524,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
20,S2B_MSIL2A_20220618T102559_N0400_R108_T32TNT_20220618T135630.SAFE,2022-06-18,1997.9999999999993,0,2.1345360428094864,0.9984620660543442,5.20029217004776,0.9055629894137383,0.3128659091889858,2.4020998775959015,0.27750469744205475,4.0,0.04233750095590949,0.07456249929964542,0.05433750059455633,0.11792500037699938,0.27841249480843544,0.33799999952316284,0.3671624958515167,0.1738750021904707,0.09933749865740538,1.9790829718112946,0.972168318927288,4.193487793207169,0.8183998540043831,0.29678795486688614,1.8655461519956589,0.25493679009377956,2.1219419091939926,0.9634655937552452,5.015303552150726,0.8985702395439148,0.29997194185853004,2.2784906327724457,0.27614545449614525,,,,,,,,2.1219419091939926,0.9634655937552452,5.015303552150726,0.8985702395439148,0.29997194185853004,2.2784906327724457,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
21,S2A_MSIL2A_20220620T102041_N9999_R065_T32TNT_20221231T145333.SAFE,2022-06-20,2050.7999999999993,0,3.3608585596084595,0.27952710166573524,7.347738981246948,1.4307909309864044,0.028236609301529825,4.121534764766693,0.8713245540857315,4.0,0.14159999787807465,0.18932499922811985,0.16697500087320805,0.2508499976247549,0.414025004953146,0.4694625064730644,0.4967374913394451,0.28927499800920486,0.20782499760389328,3.228636234998703,0.7291072085499763,6.087136328220367,1.3591425120830536,0.22828851081430912,3.411643385887146,0.8684619665145874,3.583642899990082,0.5676519796252251,7.4420124888420105,1.5451302528381348,0.16054137982428074,4.19554477930069,0.8734826520085335,,,,,,,,3.583642899990082,0.5676519796252251,7.4420124888420105,1.5451302528381348,0.16054137982428074,4.19554477930069,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
22,S2A_MSIL2A_20220623T103031_N0400_R108_T32TNT_20220623T170319.SAFE,2022-06-23,2114.7999999999993,0,1.8266191482543945,0.1652385089546442,6.0054285526275635,0.7170609012246132,2.9720155225732015e-05,2.970041036605835,0.7820357233285904,4.0,0.13952500000596046,0.18073750101029873,0.16347499936819077,0.234375,0.34312500059604645,0.38157499209046364,0.4015999920666218,0.2569875009357929,0.18498750030994415,2.0155013501644135,0.6422379985451698,5.226167798042297,0.8170769214630127,0.18184134364128113,2.467385858297348,0.782125361263752,2.088925078511238,0.45962219685316086,6.291055083274841,0.8476937636733055,0.1192577462643385,3.163247138261795,0.7993141189217567,,,,,,,,2.088925078511238,0.45962219685316086,6.291055083274841,0.8476937636733055,0.1192577462643385,3.163247138261795,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
23,S2B_MSIL2A_20220625T101559_N0400_R065_T32TNT_20220625T131754.SAFE,2022-06-25,2152.2999999999993,0,1.3492478281259537,0.48696406930685043,2.850937247276306,0.5224583297967911,0.10851429868489504,1.3767153769731522,0.34351254999637604,4.0,0.05464999983087182,0.09821250010281801,0.08591250143945217,0.15962499752640724,0.2416250016540289,0.27248749881982803,0.2986999973654747,0.16766250133514404,0.09848750103265047,1.314587488770485,0.6194038614630699,2.6419385373592377,0.50632668659091,0.15423210337758064,1.2694108188152313,0.3180448040366173,1.3339229077100754,0.5054649636149406,2.804117828607559,0.5114465989172459,0.12350049708038568,1.3488430678844452,0.33769307285547256,,,,,,,,1.3339229077100754,0.5054649636149406,2.804117828607559,0.5114465989172459,0.12350049708038568,1.3488430678844452,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
24,S2A_MSIL2A_20220630T102041_N0400_R065_T32TNT_20220630T182013.SAFE,2022-06-30,2257.899999999999,0,0.973934717476368,0.18482442013919353,2.3001824021339417,0.3553772196173668,0.003367120215585828,1.1478361040353775,0.34709616377949715,5.0,0.05662499973550439,0.08818749990314245,0.10364999994635582,0.151699997484684,0.19972499646246433,0.22364999540150166,0.251412495970726,0.17686250247061253,0.11363750137388706,1.111874759197235,0.5767388269305229,2.3189990520477295,0.43767575547099113,0.13231484033167362,1.1764687448740005,0.3406103886663914,1.0825471580028534,0.4057306610047817,2.392581284046173,0.4098357930779457,0.08578708581626415,1.232439547777176,0.35072606056928635,,,,,,,,1.0825471580028534,0.4057306610047817,2.392581284046173,0.4098357930779457,0.08578708581626415,1.232439547777176,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
25,S2A_MSIL2A_20220703T102611_N0400_R108_T32TMT_20220703T182512.SAFE,2022-07-03,2315.699999999999,0,0.8914307206869125,0.14961678441613913,2.146712005138397,0.31955721229314804,0.00022413972541102112,1.0940739810466766,0.3171215355396271,5.0,0.048050000332295895,0.07518750056624413,0.09830000065267086,0.13233750313520432,0.17236250452697277,0.190912501886487,0.2174999974668026,0.1663499977439642,0.10176249966025352,1.059635654091835,0.5641108602285385,2.2392147183418274,0.42085012421011925,0.12733547389507294,1.14668008685112,0.3235972747206688,1.0122336447238922,0.39015620201826096,2.280042290687561,0.38559089601039886,0.07945966348052025,1.1927896738052368,0.3291540928184986,0.558923963457346,0.3341386951506138,1.07048948854208,0.1263154959306121,0.04275797330774367,0.35699330642819405,0.01680056587792933,1.0122336447238922,0.39015620201826096,2.280042290687561,0.38559089601039886,0.07945966348052025,1.1927896738052368,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
26,S2B_MSIL2A_20220705T101559_N0400_R065_T32TMT_20220705T131726.SAFE,2022-07-05,2357.3999999999987,0,0.8451984971761703,0.12537337187677622,2.0266328006982803,0.2983725406229496,7.623746587492874e-05,1.0197263807058334,0.365381371229887,5.0,0.06523749884217978,0.08704999927431345,0.11407499946653843,0.14425000175833702,0.17814999632537365,0.2030249983072281,0.225187499076128,0.18984999880194664,0.12227500136941671,1.0414292514324188,0.5620835721492767,2.134865403175354,0.4098290652036667,0.12589025124907494,1.1120867729187012,0.38709568977355957,0.9957599192857742,0.38807462900877,2.2069370448589325,0.3758091740310192,0.07854018453508615,1.1472862660884857,0.3907484784722328,0.4941014014184475,0.29937828704714775,0.8680780827999115,0.110334319062531,0.025341430911794305,0.39363910257816315,0.017638648860156536,0.9957599192857742,0.38807462900877,2.2069370448589325,0.3758091740310192,0.07854018453508615,1.1472862660884857,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
27,S2B_MSIL2A_20220708T102559_N0400_R108_T32TMT_20220708T131740.SAFE,2022-07-08,2416.3999999999987,0,0.8701500222086906,0.123655098490417,2.0961824506521225,0.30574603378772736,6.14041112179109e-07,1.052647516131401,0.38825734332203865,5.0,0.07003750000149012,0.09340000059455633,0.12592500168830156,0.14896249771118164,0.1866874974220991,0.2137250043451786,0.23411249928176403,0.19921250082552433,0.13067500106990337,1.0600434988737106,0.5663561522960663,2.212784171104431,0.4195071756839752,0.12760315835475922,1.1471650898456573,0.41164812818169594,1.0168088972568512,0.39180678874254227,2.3083675801754,0.3861866742372513,0.08080013934522867,1.1832364946603775,0.41626568138599396,0.4940391294658184,0.29879868775606155,0.9186499863862991,0.1097671315073967,0.02333241782616824,0.33680931851267815,0.01817484525963664,1.0168088972568512,0.39180678874254227,2.3083675801754,0.3861866742372513,0.08080013934522867,1.1832364946603775,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
28,S2A_MSIL2A_20220710T101611_N0400_R065_T32TMT_20220710T165533.SAFE,2022-07-10,2455.7999999999984,0,0.9572954550385475,0.11157302744686604,2.378673642873764,0.34201398119330406,1.206359945271629e-07,1.201037511229515,0.538118988275528,5.0,0.0975374998524785,0.12557500042021275,0.16330000013113022,0.19473749585449696,0.2352250050753355,0.25565000250935555,0.28401249647140503,0.2549999952316284,0.16740000434219837,1.1468208581209183,0.5719025060534477,2.486637145280838,0.4480598494410515,0.13182009384036064,1.2605905830860138,0.5627530738711357,1.116114392876625,0.3927372582256794,2.5936082303524017,0.41642818972468376,0.08427905011922121,1.3024696856737137,0.5738518983125687,0.4501151032745838,0.2794063203036785,0.7981948703527451,0.09148943051695824,0.014272873253503349,0.2984326295554638,0.023494101827964187,1.116114392876625,0.3927372582256794,2.5936082303524017,0.41642818972468376,0.08427905011922121,1.3024696856737137,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
29,S2A_MSIL2A_20220713T103041_N0400_R108_T32TMT_20220713T164557.SAFE,2022-07-13,2519.4999999999986,0,0.8316342532634735,0.12958727311342955,2.053612604737282,0.2979154400527477,1.56745657711177e-05,1.0494380965828896,0.31047527119517326,5.0,0.05601250007748604,0.07342499867081642,0.09214999992400408,0.11461249832063913,0.1535125020891428,0.17735000140964985,0.20272500067949295,0.15967499651014805,0.10249999817460775,1.0335500538349152,0.5592093467712402,2.1848451495170593,0.4141623340547085,0.12455486692488194,1.1434352844953537,0.32659391686320305,0.981182374060154,0.3852962329983711,2.2278234660625458,0.3748705983161926,0.0770216602832079,1.179491564631462,0.3305981643497944,0.5250106900930405,0.3170511946082115,1.0150981023907661,0.1344928126782179,0.03001015423797071,0.38945112749934196,0.0139006816316396,0.981182374060154,0.3852962329983711,2.2278234660625458,0.3748705983161926,0.0770216602832079,1.179491564631462,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
30,S2B_MSIL2A_20220715T101559_N0400_R065_T32TNT_20220715T133111.SAFE,2022-07-15,2569.4999999999986,0,0.9695068895816803,0.10883490182459354,2.5947361290454865,0.34929756820201874,7.962186154841788e-08,1.287934571504593,0.565014086663723,5.0,0.09356250055134296,0.12299999967217445,0.16672500036656857,0.19432500191032887,0.23012499511241913,0.25819999538362026,0.2858249992132187,0.275749996304512,0.1792749986052513,1.1694734394550323,0.5728821903467178,2.7194833755493164,0.45842045545578003,0.13255333341658115,1.3827098906040192,0.5924079790711403,1.136744737625122,0.39283524826169014,2.89707013964653,0.43058694526553154,0.08440260961651802,1.4606657028198242,0.6042849868535995,0.4037292003631592,0.23272712528705597,0.7200195789337158,0.08358949748799205,0.011673092417481712,0.29266110993921757,0.023335773963481188,1.136744737625122,0.39283524826169014,2.89707013964653,0.43058694526553154,0.08440260961651802,1.4606657028198242,flowering - fruit development - plant dead,Broatefaeld,Arenenberg
0,S2A_MSIL2A_20220305T102921_N0400_R108_T32TNT_20220305T135811.SAFE,2022-03-05,629.0999999999999,1,0.8515243157744408,0.1016743527725339,2.1989845037460327,0.2919316627085209,1.6414326342584218e-08,1.0779203921556473,0.5298709198832512,5.0,0.07137500122189522,0.10454999934881926,0.11887500062584877,0.16157499887049198,0.2159125003963709,0.2321499977260828,0.24979999475181103,0.2608250007033348,0.21034999564290047,1.057335913181305,0.5634205415844917,2.3985534012317657,0.4042880982160568,0.12556976545602083,1.1929507553577423,0.5680293366312981,,,,,,,,0.38299232721328735,0.19589441269636154,0.6074123159050941,0.09935385081917048,0.020503613632172346,0.27382488176226616,0.018277487950399518,0.38299232721328735,0.19589441269636154,0.6074123159050941,0.09935385081917048,0.020503613632172346,0.27382488176226616,germination - end of tillering,Broatefaeld,Arenenberg
1,S2B_MSIL2A_20220307T101759_N0400_R065_T32TMT_20220307T133430.SAFE,2022-03-07,631.5999999999999,1,0.9381387010216713,0.10061080008745193,3.011797308921814,0.3275105617940426,1.0864362742779576e-08,1.4305607974529266,0.6482888385653496,5.0,0.08757499977946281,0.12022499926388264,0.13527499977499247,0.18326249532401562,0.24060000106692314,0.2624624967575073,0.2770625054836273,0.2945749908685684,0.2430374976247549,1.1591363847255707,0.5714131072163582,3.231411933898926,0.44413359090685844,0.13110232539474964,1.5956401377916336,0.6809783354401588,,,,,,,,0.3723418153822422,0.1996205635368824,0.5823738276958466,0.10735545121133327,0.022058420290704817,0.3001254126429558,0.020200771978124976,0.3723418153822422,0.1996205635368824,0.5823738276958466,0.10735545121133327,0.022058420290704817,0.3001254126429558,germination - end of tillering,Broatefaeld,Arenenberg
2,S2B_MSIL2A_20220310T102739_N0400_R108_T32TMT_20220310T134645.SAFE,2022-03-10,641.1,1,0.8598359227180481,0.10049858968704939,2.213582068681717,0.29533473402261734,1.2290097661793453e-08,1.0845640003681183,0.5531710609793663,5.0,0.07781249936670065,0.10851249936968088,0.12572499923408031,0.16543749906122684,0.21841249987483025,0.236024996265769,0.25176250375807285,0.2594499960541725,0.22004999592900276,1.0701683163642883,0.5647182017564774,2.4331033527851105,0.41033491864800453,0.12642618641257286,1.208165854215622,0.5912911891937256,,,,,,,,0.35658521205186844,0.17785978689789772,0.5862268507480621,0.0870507312938571,0.012607003115590487,0.2928024232387543,0.017812529811635613,0.35658521205186844,0.17785978689789772,0.5862268507480621,0.0870507312938571,0.012607003115590487,0.2928024232387543,germination - end of tillering,Broatefaeld,Arenenberg
3,S2B_MSIL2A_20220320T102639_N0400_R108_T32TNT_20220320T135549.SAFE,2022-03-20,719.2,1,0.9377739056944847,0.10633860900998116,2.5466039776802063,0.3308585248887539,3.584044394600028e-08,1.2264209538698196,0.526186715811491,5.0,0.0714625003747642,0.10573749989271164,0.11802500020712614,0.16227500140666962,0.23171250335872173,0.24923750013113022,0.26784998923540115,0.2612625025212765,0.21196249686181545,1.1491735875606537,0.5703990757465363,2.747368037700653,0.441037081182003,0.1305315624922514,1.3580285757780075,0.5543418973684311,,,,,,,,0.43480006232857704,0.2700116764754057,0.7039793208241463,0.13428814616054296,0.045086314203217626,0.31827864795923233,0.01701083593070507,0.43480006232857704,0.2700116764754057,0.7039793208241463,0.13428814616054296,0.045086314203217626,0.31827864795923233,germination - end of tillering,Broatefaeld,Arenenberg
4,S2A_MSIL2A_20220322T101711_N0400_R065_T32TNT_20220322T141030.SAFE,2022-03-22,735.8000000000001,1,0.9664741829037666,0.10816582292318344,2.668928176164627,0.3422134555876255,5.639031108728432e-08,1.3021969497203827,0.5403933748602867,5.0,0.07313750218600035,0.11013750173151493,0.12242500204592943,0.16683749854564667,0.24154999665915966,0.2620375044643879,0.2786624953150749,0.27117500081658363,0.21602499671280384,1.1691783666610718,0.5728029310703278,2.837510108947754,0.4493609592318535,0.13187437504529953,1.3961874842643738,0.5654511675238609,,,,,,,,0.46170809492468834,0.28634374402463436,0.7758069708943367,0.15464050322771072,0.04339409153908491,0.38742833584547043,0.018735219724476337,0.46170809492468834,0.28634374402463436,0.7758069708943367,0.15464050322771072,0.04339409153908491,0.38742833584547043,germination - end of tillering,Broatefaeld,Arenenberg
5,S2A_MSIL2A_20220325T102651_N0400_R108_T32TNT_20220325T162307.SAFE,2022-03-25,766.4000000000001,1,0.9857778549194336,0.11505119130015373,2.6728678047657013,0.3514944240450859,1.319212761252686e-07,1.3046657741069794,0.48571643978357315,5.0,0.06467500003054738,0.10167499911040068,0.10763750039041042,0.15877500176429749,0.2368874978274107,0.26103750243782997,0.27457499876618385,0.2570375055074692,0.1963875014334917,1.1819341778755188,0.5743171647191048,2.794671654701233,0.4541066884994507,0.13299718126654625,1.3716182708740234,0.5021382495760918,,,,,,,,0.5420454777777195,0.33485743775963783,0.8758896961808205,0.16830896772444248,0.06292254198342562,0.4748627804219723,0.017443225486204028,0.5420454777777195,0.33485743775963783,0.8758896961808205,0.16830896772444248,0.06292254198342562,0.4748627804219723,germination - end of tillering,Broatefaeld,Arenenberg
6,S2B_MSIL2A_20220327T101629_N0400_R065_T32TNT_20220327T141610.SAFE,2022-03-27,790.5,1,1.0201679691672325,0.1127402437850833,2.9255779683589935,0.3652186654508114,1.0933467198270819e-07,1.3900186419487,0.5391308665275574,5.0,0.07856249995529652,0.11440000124275684,0.11925000138580799,0.16745000332593918,0.2512749992311001,0.2728874981403351,0.292324997484684,0.26731250062584877,0.20883750170469284,1.2249902933835983,0.5764398276805878,3.0443448424339294,0.469313632696867,0.13402829132974148,1.4910992830991745,0.5576018914580345,,,,,,,,0.5028662532567978,0.33349036425352097,0.8626745790243149,0.17502971924841404,0.051519897766411304,0.4273168221116066,0.017498618690297008,0.5028662532567978,0.33349036425352097,0.8626745790243149,0.17502971924841404,0.051519897766411304,0.4273168221116066,germination - end of tillering,Broatefaeld,Arenenberg
7,S2A_MSIL2A_20220411T101601_N0400_R065_T32TNT_20220411T135651.SAFE,2022-04-11,903.3000000000002,1,1.0419392883777618,0.3329498991370201,2.290961802005768,0.3951287604868412,0.054685203824192286,1.1572628170251846,0.2856109030544758,4.0,0.031399999745190144,0.06972500029951334,0.06848750077188015,0.11282499972730875,0.1975374985486269,0.2155000027269125,0.23090000078082085,0.1754749994724989,0.10923750139772892,1.102460190653801,0.5790704190731049,2.1855131089687347,0.4377889335155487,0.13384689204394817,1.1018718034029007,0.270990464836359,,,,,,,,0.716012068092823,0.4515479765832424,1.2575926780700684,0.23710702173411846,0.1065368140116334,0.5152206607162952,0.013141078175976872,1.102460190653801,0.5790704190731049,2.1855131089687347,0.4377889335155487,0.13384689204394817,1.1018718034029007,stem elongation - end of heading,Broatefaeld,Arenenberg
8,S2A_MSIL2A_20220414T102601_N0400_R108_T32TMT_20220414T155046.SAFE,2022-04-14,948.2000000000002,1,1.2107267081737518,0.2773752175271511,3.025146335363388,0.4549461491405964,0.031688062712419196,1.4107159227132797,0.41321101039648056,4.0,0.056124999653548,0.09405000042170286,0.09008750133216381,0.1450875010341406,0.25581249594688416,0.28581250086426735,0.29977499693632126,0.23122500255703926,0.16156250052154064,1.2870015650987625,0.5872986167669296,2.8662257194519043,0.4941435754299164,0.1420331709086895,1.3660825043916702,0.3897889330983162,,,,,,,,0.7567619681358337,0.5102644748985767,1.1633804440498352,0.28435130044817924,0.1219937177374959,0.5437045656144619,0.01745818741619587,1.2870015650987625,0.5872986167669296,2.8662257194519043,0.4941435754299164,0.1420331709086895,1.3660825043916702,stem elongation - end of heading,Broatefaeld,Arenenberg
9,S2B_MSIL2A_20220419T102559_N0400_R108_T32TMT_20220419T140845.SAFE,2022-04-19,1005.6000000000003,1,1.4428682923316956,0.4775689169764519,3.5868183970451355,0.5647951364517212,0.1123297531157732,1.6813539564609528,0.36713023856282234,4.0,0.04661249974742532,0.08195000141859055,0.0733999996446073,0.12911249976605177,0.26170000061392784,0.30447500199079514,0.31415000557899475,0.2148750014603138,0.15259999968111515,1.3987946063280106,0.6158151552081108,3.054569274187088,0.5429880693554878,0.1596577651798725,1.4311058521270752,0.33781253546476364,,,,,,,,0.9220566377043724,0.6097056195139885,1.4123783111572266,0.3628976382315159,0.1719971615821123,0.7504309341311455,0.017692957306280732,1.3987946063280106,0.6158151552081108,3.054569274187088,0.5429880693554878,0.1596577651798725,1.4311058521270752,stem elongation - end of heading,Broatefaeld,Arenenberg
