,lai_q05,lai_q50,lai_q95,ccc_q05,ccc_q50,ccc_q95,sensing_date,agdd,farm,parcel,variety,cab_q50
143,0.15572994574904442,0.21709618717432022,0.5934193134307861,0.00013408840459305793,0.020042589865624905,0.21728132665157318,2022-03-10,388,Strickhof,Hohrueti,Montalbano,9.232124306969723
144,0.3191549777984619,0.3866318166255951,0.7396713644266129,0.06460505723953247,0.09846699237823486,0.3122888430953026,2022-03-20,467,Strickhof,Hohrueti,Montalbano,25.467896883816966
145,0.33767813444137573,0.40175384283065796,0.8284813761711121,0.072658596560359,0.11870448291301727,0.3456483334302902,2022-03-22,485,Strickhof,Hohrueti,Montalbano,29.54657062559873
146,0.3978915810585022,0.4933988153934479,0.8898656666278839,0.12212112173438072,0.16059072315692902,0.3742050230503082,2022-03-25,516,Strickhof,Hohrueti,Montalbano,32.547853409187894
147,0.425875186920166,0.5374938547611237,0.8512986302375793,0.13592642545700073,0.1938929483294487,0.3600491136312485,2022-03-27,539,Strickhof,Hohrueti,Montalbano,36.07351909458013
148,0.6782125979661942,0.7836177051067352,1.2103835344314575,0.22222178801894188,0.28084853291511536,0.5278677940368652,2022-04-06,601,Strickhof,Hohrueti,Montalbano,35.839993288163576
149,0.8456338346004486,1.0299428701400757,1.4777451753616333,0.33334340155124664,0.44659245014190674,0.662210538983345,2022-04-14,684,Strickhof,Hohrueti,Montalbano,43.360895355406335
150,1.1940465569496155,1.410548210144043,1.6075726747512817,0.4689731001853943,0.6054616868495941,0.7803818434476852,2022-04-19,738,Strickhof,Hohrueti,Montalbano,42.92385630603617
151,1.173285573720932,1.4545741081237793,1.6855715811252594,0.4862941578030586,0.6333066821098328,0.7753984481096268,2022-04-21,759,Strickhof,Hohrueti,Montalbano,43.53897670615903
152,2.689330279827118,3.0754541158676147,4.5726786851882935,1.2238866686820984,1.4839385151863098,2.1733381152153015,2022-05-01,860,Strickhof,Hohrueti,Montalbano,48.251037384366136
153,2.8516799211502075,3.9720903635025024,4.293355464935303,1.2871723175048828,2.242202877998352,2.4434873461723328,2022-05-11,998,Strickhof,Hohrueti,Montalbano,56.44893929405036
154,2.36580491065979,4.185419082641602,4.521079897880554,1.0573541522026062,2.376885414123535,2.580998122692108,2022-05-14,1054,Strickhof,Hohrueti,Montalbano,56.7896635245276
155,2.8608307957649233,4.104060649871826,4.444418716430664,1.2064551711082458,2.192178249359131,2.4439936518669128,2022-05-16,1092,Strickhof,Hohrueti,Montalbano,53.41485997356289
156,3.6661586284637453,4.4259233474731445,4.786239361763,1.6164546370506288,2.0861899852752686,2.3241355776786805,2022-05-26,1276,Strickhof,Hohrueti,Montalbano,47.13570076775775
157,3.7460635900497437,5.055247783660889,5.529480218887329,1.7221282720565796,2.503844976425171,2.9484886527061462,2022-06-10,1514,Strickhof,Hohrueti,Montalbano,49.52961919132571
158,2.6690006256103516,4.900284767150879,5.298784494400024,1.2168381810188293,2.525343179702759,2.743803381919861,2022-06-13,1575,Strickhof,Hohrueti,Montalbano,51.53462093940803
159,2.0470228791236877,3.664465546607971,3.8821625113487244,0.8594656586647034,1.701744556427002,1.8395929038524628,2022-06-18,1687,Strickhof,Hohrueti,Montalbano,46.4390928167473
160,3.4808497428894043,4.955577850341797,5.111495494842529,1.496026873588562,2.3666738271713257,2.4420936703681946,2022-06-20,1740,Strickhof,Hohrueti,Montalbano,47.757777168369806
161,2.575246810913086,4.327841520309448,4.589877605438232,1.058268427848816,1.9943923354148865,2.15853214263916,2022-06-23,1803,Strickhof,Hohrueti,Montalbano,46.08284120515309
162,1.4034574329853058,3.629486560821533,3.997651159763336,0.6171265095472336,1.7186349630355835,1.9033907055854797,2022-06-25,1839,Strickhof,Hohrueti,Montalbano,47.35201341113579
163,1.4053448736667633,2.07022488117218,2.244261860847473,0.5718523561954498,0.9176822602748871,1.0008747279644012,2022-07-03,1993,Strickhof,Hohrueti,Montalbano,44.32766066241495
164,1.4229961335659027,1.9092138409614563,2.1947543621063232,0.5605567991733551,0.7837771773338318,0.9352222383022308,2022-07-05,2034,Strickhof,Hohrueti,Montalbano,41.052351523867614
165,1.211547315120697,1.5084075927734375,1.7479909658432007,0.4745817631483078,0.6128094792366028,0.7267740815877914,2022-07-08,2090,Strickhof,Hohrueti,Montalbano,40.626252623792425
166,1.0786540508270264,1.1597837209701538,1.6436853408813477,0.4116019383072853,0.4446497857570648,0.6562509536743164,2022-07-13,2190,Strickhof,Hohrueti,Montalbano,38.33902629579223
167,1.104253113269806,1.149336040019989,1.9112384617328644,0.4171053320169449,0.4326125532388687,0.7690844982862473,2022-07-15,2240,Strickhof,Hohrueti,Montalbano,37.64021471312644
168,1.073987901210785,1.1062365770339966,1.7018771171569824,0.40652868151664734,0.41780683398246765,0.6815086603164673,2022-07-18,2307,Strickhof,Hohrueti,Montalbano,37.76830767092125
169,0.9933611750602722,1.0413907766342163,1.6886363327503204,0.37414978444576263,0.3941921293735504,0.6866884231567383,2022-07-25,2476,Strickhof,Hohrueti,Montalbano,37.852469814221195
170,0.13762368261814117,0.6020829975605011,0.9169355601072309,0.001387519930722192,0.2454388216137886,0.36722004413604736,2022-03-05,746,Witzwil,Parzelle35,Baretta,40.76494812314068
171,0.1132851094007492,0.48186492919921875,0.786052596569061,1.5675465192543925e-06,0.19051070511341095,0.30788989514112464,2022-03-10,768,Witzwil,Parzelle35,Baretta,39.53612175719216
172,0.9305770576000214,1.2478569149971008,1.677691489458084,0.36738899946212766,0.4968806356191635,0.6711815625429153,2022-03-20,867,Witzwil,Parzelle35,Baretta,39.81871876875546
173,0.9671609044075012,1.6337295174598694,2.3056628465652462,0.38759180903434753,0.6822253167629242,1.0094720542430877,2022-03-25,921,Witzwil,Parzelle35,Baretta,41.75876786652245
174,0.9689377516508102,2.4527724981307983,3.6855793118476865,0.38286041319370273,1.0519313216209412,1.6120386898517605,2022-04-04,1007,Witzwil,Parzelle35,Baretta,42.887439516815924
175,0.9382066696882247,3.270403027534485,4.283297419548035,0.3650892361998558,1.5776530504226685,2.3375215411186216,2022-04-14,1127,Witzwil,Parzelle35,Baretta,48.24032503455823
176,0.9349273115396499,4.457209825515747,5.695580959320068,0.3503540694713593,2.2013458013534546,3.066596794128418,2022-05-14,1580,Witzwil,Parzelle35,Baretta,49.38842656120043
177,1.1263839423656463,3.992478847503662,5.950527453422546,0.4430731758475304,1.9870637655258179,3.272901797294616,2022-05-19,1691,Witzwil,Parzelle35,Baretta,49.77017640978235
178,1.593846070766449,3.629792094230652,4.689826488494873,0.640346685051918,1.6569098234176636,2.286929798126221,2022-06-13,2190,Witzwil,Parzelle35,Baretta,45.64751314686115
179,1.568923795223236,2.7299598455429077,3.45111346244812,0.6279559791088104,1.1893907189369202,1.5739437758922574,2022-06-18,2317,Witzwil,Parzelle35,Baretta,43.56806642701317
180,1.3326751112937927,2.549650192260742,3.984116554260254,0.5120552986860275,1.1001434922218323,1.9887549877166748,2022-06-23,2445,Witzwil,Parzelle35,Baretta,43.1488011791276
181,0.8735091000795364,0.9388429820537567,3.863985621929166,0.3239280581474304,0.35039086639881134,1.730364608764646,2022-07-08,2771,Witzwil,Parzelle35,Baretta,37.321562081906094
182,0.8972059607505798,0.9751878976821899,3.8902854681014998,0.3345891833305359,0.36891070008277893,1.7453880310058594,2022-07-13,2888,Witzwil,Parzelle35,Baretta,37.82970450716212
183,0.9398672550916671,1.0410007238388062,3.732317686080932,0.3478263318538666,0.39435145258903503,1.6265467226505277,2022-07-18,3020,Witzwil,Parzelle35,Baretta,37.88195757778344
